Sample_name,Label,Hash,nReads
MFU-52193-1241-d1-1_S2,MFU,75bd82775db1ff8b93d7cce8b1e81935f84f8d78,36
MFU-52193-1229-d1-1_S12,MFU,a0b136cf0c8acdc9ea6ef33ad743d03140bbd58f,116
MFU-52193-204-d1-1_S51,MFU,a0b136cf0c8acdc9ea6ef33ad743d03140bbd58f,119
MFU-52193-578-d1-1_S69,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,2
MFU-52193-766-d1-1_S67,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,141
MFU-52193-1064-d1-1_S39,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,22
MFU-52193-1696-d1-1_S6,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,2238
MFU-52193-560-d1-1_S22,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,19
MFU-52193-726-d1-1_S15,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,758
MFU-52193-1273-d1-1_S68,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,7
MFU-52193-1241-d1-1_S2,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,370
MFU-52193-888-d1-1_S20,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,30
MFU-52193-1826-d1-1_S45,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,445
MFU-52193-696-d1-1_S14,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,12
MFU-52193-1107-d1-1_S37,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,271
MFU-52193-1487-d1-1_S41,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,110
MFU-52193-1849-d1-1_S3,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,429
MFU-52193-815-d5-1_S62,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,248
MFU-52193-1565-d1-1_S24,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,264
MFU-52193-953-d5-1_S61,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,10
MFU-52193-421-d1-1_S33,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,8
MFU-52193-799-d1-1_S38,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,303
MFU-52193-29-d10-1_S105,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,20
MFU-52193-204-d1-1_S51,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,4543
MFU-52193-1800-d1-1_S35,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,675
MFU-52193-1283-d1-1_S52,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,592
MFU-52193-896-d1-1_S28,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,1149
MFU-52193-1052-d1-1_S53,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,40
MFU-52193-1066-d1-1_S44,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,2053
MFU-52193-1476-d1-1_S4,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,192
MFU-52193-590-d1-1_S64,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,52
MFU-52193-1081-d1-1_S27,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,681
MFU-52193-868-d1-1_S25,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,214
MFU-52193-1068-d1-1_S9,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,38
MFU-52193-460-d10-1_S98,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,90
MFU-52193-1812-d1-1_S7,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,5
