"","Primer","Project","tubeID","Dilution","Rep","BestTaxon","nReads","station","lat","lon","depth","depth_cat","wash_idx"
"261","MFU","52193","1007","d1","1","Careproctus melanurus",0,"60-1",44.23212833,-124.247595,0,0,0
"262","MFU","52193","1007","d1","1","Cataetyx rubrirostris",0,"60-1",44.23212833,-124.247595,0,0,0
"263","MFU","52193","1007","d1","1","Ceramaster",0,"60-1",44.23212833,-124.247595,0,0,0
"264","MFU","52193","1007","d1","1","Ceratoscopelus",0,"60-1",44.23212833,-124.247595,0,0,0
"265","MFU","52193","1007","d1","1","Chauliodus macouni",0,"60-1",44.23212833,-124.247595,0,0,0
"266","MFU","52193","1007","d1","1","Chilara taylori",0,"60-1",44.23212833,-124.247595,0,0,0
"267","MFU","52193","1007","d1","1","Citharichthys",0,"60-1",44.23212833,-124.247595,0,0,0
"268","MFU","52193","1007","d1","1","Citharichthys sordidus",10710,"60-1",44.23212833,-124.247595,0,0,0
"269","MFU","52193","1007","d1","1","Citharichthys stigmaeus",0,"60-1",44.23212833,-124.247595,0,0,0
"270","MFU","52193","1007","d1","1","Clupea pallasii",0,"60-1",44.23212833,-124.247595,0,0,0
"271","MFU","52193","1007","d1","1","Cololabis saira",0,"60-1",44.23212833,-124.247595,0,0,0
"272","MFU","52193","1007","d1","1","Cottidae",0,"60-1",44.23212833,-124.247595,0,0,0
"273","MFU","52193","1007","d1","1","Cryptacanthodes aleutensis",0,"60-1",44.23212833,-124.247595,0,0,0
"274","MFU","52193","1007","d1","1","Cryptacanthodes giganteus",0,"60-1",44.23212833,-124.247595,0,0,0
"275","MFU","52193","1007","d1","1","Cyclothone",0,"60-1",44.23212833,-124.247595,0,0,0
"276","MFU","52193","1007","d1","1","Cyclothone acclinidens",0,"60-1",44.23212833,-124.247595,0,0,0
"277","MFU","52193","1007","d1","1","Cyclothone atraria",0,"60-1",44.23212833,-124.247595,0,0,0
"278","MFU","52193","1007","d1","1","Cyclothone pseudopallida",0,"60-1",44.23212833,-124.247595,0,0,0
"279","MFU","52193","1007","d1","1","Cyclothone signata",0,"60-1",44.23212833,-124.247595,0,0,0
"280","MFU","52193","1007","d1","1","Danaphos oculatus",0,"60-1",44.23212833,-124.247595,0,0,0
"281","MFU","52193","1007","d1","1","Dasyscopelus obtusirostris",0,"60-1",44.23212833,-124.247595,0,0,0
"282","MFU","52193","1007","d1","1","Delphinidae",0,"60-1",44.23212833,-124.247595,0,0,0
"283","MFU","52193","1007","d1","1","Delphinus",0,"60-1",44.23212833,-124.247595,0,0,0
"284","MFU","52193","1007","d1","1","Dermasterias imbricata",0,"60-1",44.23212833,-124.247595,0,0,0
"285","MFU","52193","1007","d1","1","Diaphus",0,"60-1",44.23212833,-124.247595,0,0,0
"286","MFU","52193","1007","d1","1","Diaphus dumerilii",0,"60-1",44.23212833,-124.247595,0,0,0
"287","MFU","52193","1007","d1","1","Diaphus theta",0,"60-1",44.23212833,-124.247595,0,0,0
"288","MFU","52193","1007","d1","1","Diprotodontia",0,"60-1",44.23212833,-124.247595,0,0,0
"289","MFU","52193","1007","d1","1","Engraulis mordax",8903,"60-1",44.23212833,-124.247595,0,0,0
"290","MFU","52193","1007","d1","1","Eopsetta jordani",0,"60-1",44.23212833,-124.247595,0,0,0
"291","MFU","52193","1007","d1","1","Eschrichtius robustus",0,"60-1",44.23212833,-124.247595,0,0,0
"292","MFU","52193","1007","d1","1","Eumetopias jubatus",0,"60-1",44.23212833,-124.247595,0,0,0
"293","MFU","52193","1007","d1","1","Exocoetidae",0,"60-1",44.23212833,-124.247595,0,0,0
"294","MFU","52193","1007","d1","1","Gadidae",0,"60-1",44.23212833,-124.247595,0,0,0
"295","MFU","52193","1007","d1","1","Gadus",0,"60-1",44.23212833,-124.247595,0,0,0
"296","MFU","52193","1007","d1","1","Gadus chalcogrammus",0,"60-1",44.23212833,-124.247595,0,0,0
"297","MFU","52193","1007","d1","1","Gadus macrocephalus",0,"60-1",44.23212833,-124.247595,0,0,0
"298","MFU","52193","1007","d1","1","Galeorhinus galeus",0,"60-1",44.23212833,-124.247595,0,0,0
"299","MFU","52193","1007","d1","1","Gallus",0,"60-1",44.23212833,-124.247595,0,0,0
"300","MFU","52193","1007","d1","1","Gasterosteus",0,"60-1",44.23212833,-124.247595,0,0,0
"301","MFU","52193","1007","d1","1","Gibbonsia montereyensis",0,"60-1",44.23212833,-124.247595,0,0,0
"302","MFU","52193","1007","d1","1","Gilbertaster anacanthus",0,"60-1",44.23212833,-124.247595,0,0,0
"303","MFU","52193","1007","d1","1","Glyptocephalus zachirus",0,"60-1",44.23212833,-124.247595,0,0,0
"304","MFU","52193","1007","d1","1","Gobiesox maeandricus",0,"60-1",44.23212833,-124.247595,0,0,0
"305","MFU","52193","1007","d1","1","Grampus griseus",0,"60-1",44.23212833,-124.247595,0,0,0
"306","MFU","52193","1007","d1","1","Hemilepidotus",0,"60-1",44.23212833,-124.247595,0,0,0
"307","MFU","52193","1007","d1","1","Hemiramphidae",0,"60-1",44.23212833,-124.247595,0,0,0
"308","MFU","52193","1007","d1","1","Hemiramphus",0,"60-1",44.23212833,-124.247595,0,0,0
"309","MFU","52193","1007","d1","1","Hemiramphus far",0,"60-1",44.23212833,-124.247595,0,0,0
"310","MFU","52193","1007","d1","1","Heteropriacanthus cruentatus",0,"60-1",44.23212833,-124.247595,0,0,0
"311","MFU","52193","1007","d1","1","Hexagrammos decagrammus",0,"60-1",44.23212833,-124.247595,0,0,0
"312","MFU","52193","1007","d1","1","Hippoglossus stenolepis",0,"60-1",44.23212833,-124.247595,0,0,0
"313","MFU","52193","1007","d1","1","Holtbyrnia latifrons",0,"60-1",44.23212833,-124.247595,0,0,0
"314","MFU","52193","1007","d1","1","Homo sapiens",150,"60-1",44.23212833,-124.247595,0,0,0
"315","MFU","52193","1007","d1","1","Hydrolagus colliei",0,"60-1",44.23212833,-124.247595,0,0,0
"316","MFU","52193","1007","d1","1","Hypomesus",0,"60-1",44.23212833,-124.247595,0,0,0
"317","MFU","52193","1007","d1","1","Icichthys lockingtoni",0,"60-1",44.23212833,-124.247595,0,0,0
"318","MFU","52193","1007","d1","1","Icosteus aenigmaticus",0,"60-1",44.23212833,-124.247595,0,0,0
"319","MFU","52193","1007","d1","1","Idiacanthus antrostomus",0,"60-1",44.23212833,-124.247595,0,0,0
"320","MFU","52193","1007","d1","1","Jordania zonope",0,"60-1",44.23212833,-124.247595,0,0,0
"321","MFU","52193","1007","d1","1","Kogia sima",0,"60-1",44.23212833,-124.247595,0,0,0
"322","MFU","52193","1007","d1","1","Lagenorhynchus",0,"60-1",44.23212833,-124.247595,0,0,0
"323","MFU","52193","1007","d1","1","Lagenorhynchus obliquidens",0,"60-1",44.23212833,-124.247595,0,0,0
"324","MFU","52193","1007","d1","1","Lampadena urophaos",0,"60-1",44.23212833,-124.247595,0,0,0
"325","MFU","52193","1007","d1","1","Lampanyctus tenuiformis",0,"60-1",44.23212833,-124.247595,0,0,0
"326","MFU","52193","1007","d1","1","Lepidopsetta",0,"60-1",44.23212833,-124.247595,0,0,0
"327","MFU","52193","1007","d1","1","Leptocottus armatus",0,"60-1",44.23212833,-124.247595,0,0,0
"328","MFU","52193","1007","d1","1","Leuroglossus stilbius",0,"60-1",44.23212833,-124.247595,0,0,0
"329","MFU","52193","1007","d1","1","Liparis fucensis",0,"60-1",44.23212833,-124.247595,0,0,0
"330","MFU","52193","1007","d1","1","Liparis mucosus",0,"60-1",44.23212833,-124.247595,0,0,0
"331","MFU","52193","1007","d1","1","Liparis pulchellus",0,"60-1",44.23212833,-124.247595,0,0,0
"332","MFU","52193","1007","d1","1","Lipolagus ochotensis",0,"60-1",44.23212833,-124.247595,0,0,0
"333","MFU","52193","1007","d1","1","Lumpenus sagitta",0,"60-1",44.23212833,-124.247595,0,0,0
"334","MFU","52193","1007","d1","1","Lycenchelys",0,"60-1",44.23212833,-124.247595,0,0,0
"335","MFU","52193","1007","d1","1","Lycodapus",0,"60-1",44.23212833,-124.247595,0,0,0
"336","MFU","52193","1007","d1","1","Lycodapus mandibularis",0,"60-1",44.23212833,-124.247595,0,0,0
"337","MFU","52193","1007","d1","1","Lycodapus parviceps",0,"60-1",44.23212833,-124.247595,0,0,0
"338","MFU","52193","1007","d1","1","Lycodes",0,"60-1",44.23212833,-124.247595,0,0,0
"339","MFU","52193","1007","d1","1","Lycodes cortezianus",0,"60-1",44.23212833,-124.247595,0,0,0
"340","MFU","52193","1007","d1","1","Lycodes diapterus",0,"60-1",44.23212833,-124.247595,0,0,0
"341","MFU","52193","1007","d1","1","Lyopsetta exilis",0,"60-1",44.23212833,-124.247595,0,0,0
"342","MFU","52193","1007","d1","1","Macropodidae",0,"60-1",44.23212833,-124.247595,0,0,0
"343","MFU","52193","1007","d1","1","Macropus fuliginosus",0,"60-1",44.23212833,-124.247595,0,0,0
"344","MFU","52193","1007","d1","1","Macropus giganteus",0,"60-1",44.23212833,-124.247595,0,0,0
"345","MFU","52193","1007","d1","1","Magnisudis atlantica",0,"60-1",44.23212833,-124.247595,0,0,0
"346","MFU","52193","1007","d1","1","Mallotus villosus",0,"60-1",44.23212833,-124.247595,0,0,0
"347","MFU","52193","1007","d1","1","Megaptera novaeangliae",0,"60-1",44.23212833,-124.247595,0,0,0
"348","MFU","52193","1007","d1","1","Melamphaes lugubris",0,"60-1",44.23212833,-124.247595,0,0,0
"349","MFU","52193","1007","d1","1","Melanostigma pammelas",0,"60-1",44.23212833,-124.247595,0,0,0
"350","MFU","52193","1007","d1","1","Merluccius productus",0,"60-1",44.23212833,-124.247595,0,0,0
"351","MFU","52193","1007","d1","1","Merluccius angustimanus",0,"60-1",44.23212833,-124.247595,0,0,0
"352","MFU","52193","1007","d1","1","Merluccius productus",0,"60-1",44.23212833,-124.247595,0,0,0
"353","MFU","52193","1007","d1","1","Microgadus proximus",0,"60-1",44.23212833,-124.247595,0,0,0
"354","MFU","52193","1007","d1","1","Microstomus pacificus",0,"60-1",44.23212833,-124.247595,0,0,0
"355","MFU","52193","1007","d1","1","Mirounga angustirostris",0,"60-1",44.23212833,-124.247595,0,0,0
"356","MFU","52193","1007","d1","1","Mola",0,"60-1",44.23212833,-124.247595,0,0,0
"357","MFU","52193","1007","d1","1","Mola tecta",0,"60-1",44.23212833,-124.247595,0,0,0
"358","MFU","52193","1007","d1","1","Mulloidichthys",0,"60-1",44.23212833,-124.247595,0,0,0
"359","MFU","52193","1007","d1","1","Myctophidae",0,"60-1",44.23212833,-124.247595,0,0,0
"360","MFU","52193","1007","d1","1","Nannobrachium",0,"60-1",44.23212833,-124.247595,0,0,0
"361","MFU","52193","1007","d1","1","Nannobrachium fernae",0,"60-1",44.23212833,-124.247595,0,0,0
"362","MFU","52193","1007","d1","1","Nannobrachium regale",0,"60-1",44.23212833,-124.247595,0,0,0
"363","MFU","52193","1007","d1","1","Nansenia",0,"60-1",44.23212833,-124.247595,0,0,0
"364","MFU","52193","1007","d1","1","Nansenia candida",0,"60-1",44.23212833,-124.247595,0,0,0
"365","MFU","52193","1007","d1","1","Odontaster",0,"60-1",44.23212833,-124.247595,0,0,0
"366","MFU","52193","1007","d1","1","Oncorhynchus",0,"60-1",44.23212833,-124.247595,0,0,0
"367","MFU","52193","1007","d1","1","Oncorhynchus gorbuscha",0,"60-1",44.23212833,-124.247595,0,0,0
"368","MFU","52193","1007","d1","1","Oncorhynchus keta",0,"60-1",44.23212833,-124.247595,0,0,0
"369","MFU","52193","1007","d1","1","Oncorhynchus kisutch",27465,"60-1",44.23212833,-124.247595,0,0,0
"370","MFU","52193","1007","d1","1","Oncorhynchus tshawytscha",0,"60-1",44.23212833,-124.247595,0,0,0
"371","MFU","52193","1007","d1","1","Ophiodon elongatus",0,"60-1",44.23212833,-124.247595,0,0,0
"372","MFU","52193","1007","d1","1","Opostomias mitsuii",0,"60-1",44.23212833,-124.247595,0,0,0
"373","MFU","52193","1007","d1","1","Orcinus orca",0,"60-1",44.23212833,-124.247595,0,0,0
"374","MFU","52193","1007","d1","1","Orthonopias triacis",0,"60-1",44.23212833,-124.247595,0,0,0
"375","MFU","52193","1007","d1","1","Osphranter",0,"60-1",44.23212833,-124.247595,0,0,0
"376","MFU","52193","1007","d1","1","Osphranter robustus",0,"60-1",44.23212833,-124.247595,0,0,0
"377","MFU","52193","1007","d1","1","Osphranter rufus",0,"60-1",44.23212833,-124.247595,0,0,0
"378","MFU","52193","1007","d1","1","Oxylebius pictus",0,"60-1",44.23212833,-124.247595,0,0,0
"379","MFU","52193","1007","d1","1","Paralepididae",0,"60-1",44.23212833,-124.247595,0,0,0
"380","MFU","52193","1007","d1","1","Parvilux ingens",0,"60-1",44.23212833,-124.247595,0,0,0
"381","MFU","52193","1007","d1","1","Patiria miniata",0,"60-1",44.23212833,-124.247595,0,0,0
"382","MFU","52193","1007","d1","1","Peprilus",0,"60-1",44.23212833,-124.247595,0,0,0
"383","MFU","52193","1007","d1","1","Phalacrocorax pelagicus",0,"60-1",44.23212833,-124.247595,0,0,0
"384","MFU","52193","1007","d1","1","Phoca vitulina",0,"60-1",44.23212833,-124.247595,0,0,0
"385","MFU","52193","1007","d1","1","Phocoena",0,"60-1",44.23212833,-124.247595,0,0,0
"386","MFU","52193","1007","d1","1","Phocoena phocoena",0,"60-1",44.23212833,-124.247595,0,0,0
"387","MFU","52193","1007","d1","1","Phocoenoides dalli",0,"60-1",44.23212833,-124.247595,0,0,0
"388","MFU","52193","1007","d1","1","Pholidae",0,"60-1",44.23212833,-124.247595,0,0,0
"389","MFU","52193","1007","d1","1","Pholis laeta",0,"60-1",44.23212833,-124.247595,0,0,0
"390","MFU","52193","1007","d1","1","Pholis ornata",0,"60-1",44.23212833,-124.247595,0,0,0
"391","MFU","52193","1007","d1","1","Physeter catodon",0,"60-1",44.23212833,-124.247595,0,0,0
"392","MFU","52193","1007","d1","1","Pisaster ochraceus",0,"60-1",44.23212833,-124.247595,0,0,0
"393","MFU","52193","1007","d1","1","Plectobranchus evides",0,"60-1",44.23212833,-124.247595,0,0,0
"394","MFU","52193","1007","d1","1","Pleuronectidae",0,"60-1",44.23212833,-124.247595,0,0,0
"395","MFU","52193","1007","d1","1","Pleuronichthys coenosus",0,"60-1",44.23212833,-124.247595,0,0,0
"396","MFU","52193","1007","d1","1","Pleuronichthys decurrens",0,"60-1",44.23212833,-124.247595,0,0,0
"397","MFU","52193","1007","d1","1","Prionace glauca",0,"60-1",44.23212833,-124.247595,0,0,0
"398","MFU","52193","1007","d1","1","Protomyctophum",0,"60-1",44.23212833,-124.247595,0,0,0
"399","MFU","52193","1007","d1","1","Protomyctophum crockeri",0,"60-1",44.23212833,-124.247595,0,0,0
"400","MFU","52193","1007","d1","1","Protomyctophum thompsoni",0,"60-1",44.23212833,-124.247595,0,0,0
"401","MFU","52193","1007","d1","1","Pseudobathylagus milleri",0,"60-1",44.23212833,-124.247595,0,0,0
"402","MFU","52193","1007","d1","1","Radulinus asprellus",0,"60-1",44.23212833,-124.247595,0,0,0
"403","MFU","52193","1007","d1","1","Rathbunella hypoplecta",0,"60-1",44.23212833,-124.247595,0,0,0
"404","MFU","52193","1007","d1","1","Ronquilus jordani",0,"60-1",44.23212833,-124.247595,0,0,0
"405","MFU","52193","1007","d1","1","Ruscarius",0,"60-1",44.23212833,-124.247595,0,0,0
"406","MFU","52193","1007","d1","1","Sagamichthys abei",0,"60-1",44.23212833,-124.247595,0,0,0
"407","MFU","52193","1007","d1","1","Sardinops sagax",0,"60-1",44.23212833,-124.247595,0,0,0
"408","MFU","52193","1007","d1","1","Scomber japonicus",0,"60-1",44.23212833,-124.247595,0,0,0
"409","MFU","52193","1007","d1","1","Scopelosaurus harryi",0,"60-1",44.23212833,-124.247595,0,0,0
"410","MFU","52193","1007","d1","1","Scorpaenichthys marmoratus",0,"60-1",44.23212833,-124.247595,0,0,0
"411","MFU","52193","1007","d1","1","Sebastes",0,"60-1",44.23212833,-124.247595,0,0,0
"412","MFU","52193","1007","d1","1","Sebastes entomelas",0,"60-1",44.23212833,-124.247595,0,0,0
"413","MFU","52193","1007","d1","1","Sebastes mystinus",0,"60-1",44.23212833,-124.247595,0,0,0
"414","MFU","52193","1007","d1","1","Sebastes paucispinis",0,"60-1",44.23212833,-124.247595,0,0,0
"415","MFU","52193","1007","d1","1","Sebastidae",0,"60-1",44.23212833,-124.247595,0,0,0
"416","MFU","52193","1007","d1","1","Serrivomer",0,"60-1",44.23212833,-124.247595,0,0,0
"417","MFU","52193","1007","d1","1","Sparisoma",0,"60-1",44.23212833,-124.247595,0,0,0
"418","MFU","52193","1007","d1","1","Spirinchus starksi",0,"60-1",44.23212833,-124.247595,0,0,0
"419","MFU","52193","1007","d1","1","Squalus",0,"60-1",44.23212833,-124.247595,0,0,0
"420","MFU","52193","1007","d1","1","Stenella coeruleoalba",0,"60-1",44.23212833,-124.247595,0,0,0
"421","MFU","52193","1007","d1","1","Stenobrachius leucopsarus",0,"60-1",44.23212833,-124.247595,0,0,0
"422","MFU","52193","1007","d1","1","Stenobrachius leucopsarus",0,"60-1",44.23212833,-124.247595,0,0,0
"423","MFU","52193","1007","d1","1","Stenobrachius nannochir",0,"60-1",44.23212833,-124.247595,0,0,0
"424","MFU","52193","1007","d1","1","Sternoptyx",0,"60-1",44.23212833,-124.247595,0,0,0
"425","MFU","52193","1007","d1","1","Sternoptyx pseudobscura",0,"60-1",44.23212833,-124.247595,0,0,0
"426","MFU","52193","1007","d1","1","Sternoptyx pseudodiaphana",0,"60-1",44.23212833,-124.247595,0,0,0
"427","MFU","52193","1007","d1","1","Sus scrofa",0,"60-1",44.23212833,-124.247595,0,0,0
"428","MFU","52193","1007","d1","1","Symbolophorus californiensis",0,"60-1",44.23212833,-124.247595,0,0,0
"429","MFU","52193","1007","d1","1","Tactostoma macropus",0,"60-1",44.23212833,-124.247595,0,0,0
"430","MFU","52193","1007","d1","1","Tarletonbeania crenularis",0,"60-1",44.23212833,-124.247595,0,0,0
"431","MFU","52193","1007","d1","1","Tarletonbeania crenularis",11783,"60-1",44.23212833,-124.247595,0,0,0
"432","MFU","52193","1007","d1","1","Thaleichthys pacificus",0,"60-1",44.23212833,-124.247595,0,0,0
"433","MFU","52193","1007","d1","1","Thunnus",0,"60-1",44.23212833,-124.247595,0,0,0
"434","MFU","52193","1007","d1","1","Thunnus orientalis",0,"60-1",44.23212833,-124.247595,0,0,0
"435","MFU","52193","1007","d1","1","Trachipterus",0,"60-1",44.23212833,-124.247595,0,0,0
"436","MFU","52193","1007","d1","1","Trachipterus altivelis",0,"60-1",44.23212833,-124.247595,0,0,0
"437","MFU","52193","1007","d1","1","Trachurus symmetricus",0,"60-1",44.23212833,-124.247595,0,0,0
"438","MFU","52193","1007","d1","1","Trachurus symmetricus",0,"60-1",44.23212833,-124.247595,0,0,0
"439","MFU","52193","1007","d1","1","Tursiops truncatus",0,"60-1",44.23212833,-124.247595,0,0,0
"440","MFU","52193","1007","d1","1","Uria",0,"60-1",44.23212833,-124.247595,0,0,0
"441","MFU","52193","1007","d1","1","Vinciguerria nimbaria",0,"60-1",44.23212833,-124.247595,0,0,0
"442","MFU","52193","1007","d1","1","Xiphister",0,"60-1",44.23212833,-124.247595,0,0,0
"443","MFU","52193","1007","d1","1","Ziphius cavirostris",0,"60-1",44.23212833,-124.247595,0,0,0
"444","MFU","52193","1007","d1","1","Zoarcidae",0,"60-1",44.23212833,-124.247595,0,0,0
"445","MFU","52193","1014","d1","1","Agonopsis vulsa",0,"61-2",44.39556,-124.7442183,50,50,0
"446","MFU","52193","1014","d1","1","Allosmerus elongatus",0,"61-2",44.39556,-124.7442183,50,50,0
"447","MFU","52193","1014","d1","1","Alosa",0,"61-2",44.39556,-124.7442183,50,50,0
"448","MFU","52193","1014","d1","1","Alosa alabamae",0,"61-2",44.39556,-124.7442183,50,50,0
"449","MFU","52193","1014","d1","1","Ammodytidae",0,"61-2",44.39556,-124.7442183,50,50,0
"450","MFU","52193","1014","d1","1","Anarrhichthys ocellatus",0,"61-2",44.39556,-124.7442183,50,50,0
"451","MFU","52193","1014","d1","1","Anoplarchus",0,"61-2",44.39556,-124.7442183,50,50,0
"452","MFU","52193","1014","d1","1","Anoplopoma fimbria",0,"61-2",44.39556,-124.7442183,50,50,0
"453","MFU","52193","1014","d1","1","Apristurus brunneus",0,"61-2",44.39556,-124.7442183,50,50,0
"454","MFU","52193","1014","d1","1","Arctozenus risso",0,"61-2",44.39556,-124.7442183,50,50,0
"455","MFU","52193","1014","d1","1","Ariosoma balearicum",0,"61-2",44.39556,-124.7442183,50,50,0
"456","MFU","52193","1014","d1","1","Artedius",0,"61-2",44.39556,-124.7442183,50,50,0
"457","MFU","52193","1014","d1","1","Artedius corallinus",0,"61-2",44.39556,-124.7442183,50,50,0
"458","MFU","52193","1014","d1","1","Artedius fenestralis",0,"61-2",44.39556,-124.7442183,50,50,0
"459","MFU","52193","1014","d1","1","Artedius harringtoni",0,"61-2",44.39556,-124.7442183,50,50,0
"460","MFU","52193","1014","d1","1","Artedius lateralis",0,"61-2",44.39556,-124.7442183,50,50,0
"461","MFU","52193","1014","d1","1","Artiodactyla",0,"61-2",44.39556,-124.7442183,50,50,0
"462","MFU","52193","1014","d1","1","Ascelichthys rhodorus",0,"61-2",44.39556,-124.7442183,50,50,0
"463","MFU","52193","1014","d1","1","Astronesthes",0,"61-2",44.39556,-124.7442183,50,50,0
"464","MFU","52193","1014","d1","1","Atherinopsis californiensis",0,"61-2",44.39556,-124.7442183,50,50,0
"465","MFU","52193","1014","d1","1","Balaena",0,"61-2",44.39556,-124.7442183,50,50,0
"466","MFU","52193","1014","d1","1","Balaena mysticetus",0,"61-2",44.39556,-124.7442183,50,50,0
"467","MFU","52193","1014","d1","1","Balaenoptera",0,"61-2",44.39556,-124.7442183,50,50,0
"468","MFU","52193","1014","d1","1","Balaenoptera acutorostrata",0,"61-2",44.39556,-124.7442183,50,50,0
"469","MFU","52193","1014","d1","1","Balaenoptera musculus",0,"61-2",44.39556,-124.7442183,50,50,0
"470","MFU","52193","1014","d1","1","Balaenoptera physalus",0,"61-2",44.39556,-124.7442183,50,50,0
"471","MFU","52193","1014","d1","1","Bathyagonus pentacanthus",0,"61-2",44.39556,-124.7442183,50,50,0
"472","MFU","52193","1014","d1","1","Bathylagidae",0,"61-2",44.39556,-124.7442183,50,50,0
