Sample_name,Label,Hash,nReads
MFU-52193-977-d1-1_S53,MFU,230441a7d19cb25ea08bf6a0ce924aff0bd77dc8,3695
MFU-52193-1279-d5-1_S62,MFU,9d81ea0691a3d325d0e46e5f254dcbd2ae7c426b,1160
MFU-52193-734-d5-1_S79,MFU,7f27c81ca8300edd99652258410bebeb75b5b7ce,314
MFU-52193-1201-d5-1_S87,MFU,7f27c81ca8300edd99652258410bebeb75b5b7ce,267
MFU-52193-1275-d5-1_S16,MFU,7f27c81ca8300edd99652258410bebeb75b5b7ce,1468
MFU-52193-734-d5-1_S79,MFU,12d62ed1b42cd2e0dbb2ed9cadab5c0fc3b16629,53
MFU-52193-1201-d5-1_S87,MFU,b2cce8b98a3306f205e0b3f9f2806911ed85d84f,714
MFU-52193-170-d1-1_S33,MFU,c6008bf9dd4b1b66b5a3fe95c2cd140ce82ec6d3,1104
MFU-52193-1575-d1-1_S21,MFU,19a60765a77523316a2af8f8445035c6a7e0c9c0,614
MFU-52193-1449-d1-1_S71,MFU,1e6ee3380a8bf057d35ea70cf5fb90207726ecdb,3412
MFU-52193-1281-d1-1_S45,MFU,1e6ee3380a8bf057d35ea70cf5fb90207726ecdb,2716
MFU-52193-517-d1-1_S19,MFU,baacdb22c2bef50105591b77116352b44412610c,339
MFU-52193-202-d1-1_S66,MFU,616242c7591183d4ddf0acb9db9b71e61d73a145,871
MFU-52193-700-d1-1_S50,MFU,616242c7591183d4ddf0acb9db9b71e61d73a145,2597
MFU-52193-1044-d1-1_S77,MFU,616242c7591183d4ddf0acb9db9b71e61d73a145,2118
MFU-52193-1139-d5-1_S63,MFU,616242c7591183d4ddf0acb9db9b71e61d73a145,19353
MFU-52193-300-d1-1_S17,MFU,616242c7591183d4ddf0acb9db9b71e61d73a145,4658
MFU-52193-372-d1-1_S76,MFU,a338086d9623144ca098e232647d5b3199645911,601
MFU-52193-517-d1-1_S19,MFU,7a31932bf685c76f8272a6bc2ec15f8bf77916cc,1403
